z11_node3  | [INFO] 21-01-2026 19:45:15: Node initalized, waiting for UDP packets
z11_node4  | [INFO] 21-01-2026 19:48:01: Received token via unicast
z11_node4  | [INFO] 21-01-2026 19:48:01: TOKEN: have_token=1 pending=0 inflight=0
z11_node5  | [INFO] 21-01-2026 19:48:02: Received token via unicast
z11_node5  | [INFO] 21-01-2026 19:48:02: TOKEN: have_token=1 pending=0 inflight=0
z11_node6  | [INFO] 21-01-2026 19:48:03: Received token via unicast
z11_node6  | [INFO] 21-01-2026 19:48:03: TOKEN: have_token=1 pending=0 inflight=0
z11_node0  | [INFO] 21-01-2026 19:48:04: Received token via unicast
z11_node0  | [INFO] 21-01-2026 19:48:04: TOKEN: have_token=1 pending=0 inflight=0
z11_node1  | [INFO] 21-01-2026 19:48:05: Received token via unicast
z11_node1  | [INFO] 21-01-2026 19:48:05: TOKEN: have_token=1 pending=0 inflight=0
z11_node2  | [INFO] 21-01-2026 19:48:06: Received token via unicast
z11_node2  | [INFO] 21-01-2026 19:48:06: TOKEN: have_token=1 pending=0 inflight=0
z11_node3  | [INFO] 21-01-2026 19:48:07: Received token via unicast
z11_node3  | [INFO] 21-01-2026 19:48:07: TOKEN: have_token=1 pending=0 inflight=0
z11_node4  | [INFO] 21-01-2026 19:48:08: Received token via unicast
z11_node4  | [INFO] 21-01-2026 19:48:08: TOKEN: have_token=1 pending=0 inflight=0
z11_node5  | [INFO] 21-01-2026 19:48:09: Received token via unicast
z11_node5  | [INFO] 21-01-2026 19:48:09: TOKEN: have_token=1 pending=0 inflight=0
z11_node6  | [INFO] 21-01-2026 19:48:10: Received token via unicast
z11_node6  | [INFO] 21-01-2026 19:48:10: TOKEN: have_token=1 pending=0 inflight=0
z11_node0  | [INFO] 21-01-2026 19:48:11: Received token via unicast
z11_node0  | [INFO] 21-01-2026 19:48:11: TOKEN: have_token=1 pending=0 inflight=0
z11_node1  | [INFO] 21-01-2026 19:48:12: Received token via unicast
z11_node1  | [INFO] 21-01-2026 19:48:12: TOKEN: have_token=1 pending=0 inflight=0

